,the scores,sucess rate,one digit scores,two digits scores,three digits scores,four and more digits scores,Moving average,y=100,y=1000,%1_digit,%2_digits,%3_digits,%>=4_digits
16917,43,0.996734663,45.56685187,30.79560232,18.80245892,4.83508689,106.94,100,1000,46%,31%,19%,5%
16918,0,0.996734471,45.57006915,30.79378214,18.8013476,4.834801111,106.7,100,1000,46%,31%,19%,5%
16919,425,0.996734546,45.56737589,30.79196217,18.80614657,4.834515366,106.63,100,1000,46%,31%,19%,5%
16920,155,0.996734452,45.56468294,30.79014243,18.81094498,4.834229655,109.01,100,1000,46%,31%,19%,5%
16921,35,0.996734281,45.56199031,30.79423236,18.80983335,4.833943978,108.26,100,1000,46%,31%,19%,5%
16922,42,0.996734116,45.559298,30.79832181,18.80872186,4.833658335,108.26,100,1000,46%,31%,19%,5%
16923,0,0.996733923,45.56251477,30.79650201,18.80761049,4.833372725,108.44,100,1000,46%,31%,19%,5%
16924,6,0.996733735,45.56573117,30.79468242,18.80649926,4.833087149,108.82,100,1000,46%,31%,19%,5%
16925,66,0.996733584,45.56303911,30.79877112,18.80538816,4.832801607,108.32,100,1000,46%,31%,19%,5%
16926,0,0.996733392,45.5662551,30.79695162,18.80427719,4.832516099,107.81,100,1000,46%,31%,19%,5%
16927,119,0.996733274,45.56356333,30.79513233,18.80907372,4.832230624,107.89,100,1000,46%,31%,19%,5%
16928,0,0.996733082,45.5667789,30.79331325,18.80796267,4.831945183,107.42,100,1000,46%,31%,19%,5%
16929,62,0.996732929,45.56408742,30.79740106,18.80685174,4.831659776,106.53,100,1000,46%,31%,19%,5%
16930,413,0.996732997,45.56139626,30.79558207,18.81164727,4.831374402,106.52,100,1000,46%,31%,19%,5%
16931,36,0.996732827,45.55870541,30.79966927,18.81053626,4.831089062,104.04,100,1000,46%,31%,19%,5%
16932,41,0.996732661,45.55601488,30.80375598,18.80942538,4.830803756,104.07,100,1000,46%,31%,19%,5%
16933,88,0.996732524,45.55332467,30.80784221,18.80831463,4.830518484,104.49,100,1000,46%,31%,19%,5%
16934,242,0.996732484,45.55063478,30.80602303,18.81310895,4.830233245,104.91,100,1000,46%,31%,19%,5%
16935,155,0.996732389,45.54794521,30.80420406,18.81790269,4.82994804,104.67,100,1000,46%,31%,19%,5%
16936,57,0.996732233,45.54525595,30.80828954,18.81679164,4.829662868,104.31,100,1000,46%,31%,19%,5%
16937,64,0.996732081,45.54256701,30.81237454,18.81568072,4.829377731,105.33,100,1000,46%,31%,19%,5%
16938,185,0.996732005,45.53987839,30.81055552,18.82047346,4.829092626,106.96,100,1000,46%,31%,19%,5%
16939,182,0.996731928,45.53719008,30.80873672,18.82526564,4.828807556,105.92,100,1000,46%,31%,19%,5%
16940,54,0.99673177,45.5345021,30.81282097,18.82415442,4.828522519,105.44,100,1000,46%,31%,19%,5%
16941,159,0.996731678,45.53181443,30.81100224,18.82894582,4.828237516,105.44,100,1000,46%,31%,19%,5%
16942,64,0.996731526,45.52912707,30.81508588,18.8278345,4.827952547,104.92,100,1000,46%,31%,19%,5%
16943,210,0.996731466,45.52644004,30.81326723,18.83262512,4.827667611,105.62,100,1000,46%,31%,19%,5%
16944,0,0.996731273,45.52965477,30.8114488,18.83151372,4.827382709,104.36,100,1000,46%,31%,19%,5%
16945,153,0.996731178,45.52696802,30.80963059,18.83630355,4.82709784,99.11,100,1000,46%,31%,19%,5%
16946,192,0.996731106,45.52428158,30.80781259,18.84109282,4.826813005,98.68,100,1000,46%,31%,19%,5%
16947,7,0.996730919,45.52749587,30.80599481,18.83998112,4.826528204,97.98,100,1000,46%,31%,19%,5%
16948,429,0.996730997,45.52480972,30.80417724,18.8447696,4.826243436,96.14,100,1000,46%,31%,19%,5%
16949,36,0.996730827,45.52212389,30.80825959,18.84365782,4.825958702,94.3,100,1000,46%,31%,19%,5%
16950,149,0.996730729,45.51943838,30.8064421,18.84844552,4.825674002,94.27,100,1000,46%,31%,19%,5%
16951,0,0.996730537,45.52265219,30.80462482,18.84733365,4.825389335,94.37,100,1000,46%,31%,19%,5%
16952,56,0.99673038,45.51996697,30.80870642,18.84622191,4.825104701,94.3,100,1000,46%,31%,19%,5%
16953,121,0.996730264,45.51728206,30.80688923,18.85100861,4.824820101,94.28,100,1000,46%,31%,19%,5%
16954,42,0.996730098,45.51459746,30.81097022,18.84989679,4.824535535,94.5,100,1000,46%,31%,19%,5%
16955,0,0.996729906,45.5178108,30.8091531,18.84878509,4.824251003,91.87,100,1000,46%,31%,19%,5%
16956,4,0.996729716,45.52102377,30.8073362,18.84767353,4.823966504,89.8,100,1000,46%,31%,19%,5%
16957,0,0.996729524,45.52423635,30.80551952,18.84656209,4.823682038,89.63,100,1000,46%,31%,19%,5%
16958,24,0.996729347,45.52155198,30.80959962,18.84545079,4.823397606,88.39,100,1000,46%,31%,19%,5%
16959,78,0.996729204,45.51886792,30.81367925,18.84433962,4.823113208,84.8,100,1000,46%,31%,19%,5%
16960,1003,0.996729644,45.51618419,30.81186251,18.84322858,4.828724721,83.53,100,1000,46%,31%,19%,5%
16961,0,0.996729452,45.5193963,30.81004599,18.84211767,4.828440042,82.7,100,1000,46%,31%,19%,5%
16962,389,0.996729505,45.51671285,30.80822968,18.84690208,4.828155397,81.85,100,1000,46%,31%,19%,5%
16963,11,0.99672932,45.51402971,30.81230842,18.84579109,4.827870785,81.82,100,1000,46%,31%,19%,5%
16964,83,0.99672918,45.51134689,30.81638668,18.84468022,4.827586207,81.98,100,1000,46%,31%,19%,5%
16965,0,0.996728988,45.51455853,30.81457032,18.84356949,4.827301662,81.57,100,1000,46%,31%,19%,5%
16966,42,0.996728822,45.51187599,30.81864796,18.84245889,4.827017151,78.14,100,1000,46%,31%,19%,5%
16967,0,0.99672863,45.51508722,30.81683168,18.84134842,4.826732673,77.4,100,1000,46%,31%,19%,5%
16968,21,0.996728451,45.51240497,30.82090872,18.84023808,4.826448229,77.17,100,1000,46%,31%,19%,5%
16969,302,0.99672845,45.50972304,30.81909252,18.84502062,4.826163819,77.62,100,1000,46%,31%,19%,5%
16970,11,0.996728264,45.50704142,30.82316894,18.8439102,4.825879441,73.54,100,1000,46%,31%,19%,5%
16971,1,0.996728073,45.51025218,30.82135282,18.84279991,4.825595098,72.12,100,1000,46%,31%,19%,5%
16972,18,0.996727892,45.50757085,30.82542862,18.84168974,4.825310788,71.91,100,1000,46%,31%,19%,5%
16973,58,0.996727736,45.50488983,30.82950395,18.84057971,4.825026511,71.7,100,1000,46%,31%,19%,5%
16974,9,0.99672755,45.50810015,30.82768778,18.83946981,4.824742268,72.08,100,1000,46%,31%,19%,5%
16975,4,0.99672736,45.51131008,30.82587182,18.83836004,4.824458058,72.02,100,1000,46%,31%,19%,5%
16976,17,0.996727179,45.50862932,30.8299464,18.8372504,4.824173882,71.75,100,1000,46%,31%,19%,5%
16977,3,0.996726989,45.51183885,30.82813052,18.83614089,4.82388974,73.08,100,1000,46%,31%,19%,5%
16978,1,0.996726797,45.515048,30.82631486,18.83503151,4.82360563,71.94,100,1000,46%,31%,19%,5%
16979,0,0.996726605,45.51825677,30.82449941,18.83392226,4.823321555,72.19,100,1000,46%,31%,19%,5%
16980,124,0.996726491,45.51557623,30.82268418,18.83870208,4.823037513,73.82,100,1000,46%,31%,19%,5%
16981,17,0.99672631,45.51289601,30.82675774,18.83759275,4.822753504,72.45,100,1000,46%,31%,19%,5%
16982,42,0.996726144,45.5102161,30.83083083,18.83648354,4.822469528,72.42,100,1000,46%,31%,19%,5%
16983,71,0.996725997,45.5075365,30.83490344,18.83537447,4.822185586,72.01,100,1000,46%,31%,19%,5%
16984,6,0.996725808,45.51074477,30.83308802,18.83426553,4.821901678,71.47,100,1000,46%,31%,19%,5%
16985,0,0.996725616,45.51395267,30.83127281,18.83315672,4.821617803,69.26,100,1000,46%,31%,19%,5%
16986,102,0.996725488,45.51127333,30.82945782,18.83793489,4.821333961,67.75,100,1000,46%,31%,19%,5%
16987,163,0.996725399,45.5085943,30.82764304,18.8427125,4.821050153,70.48,100,1000,46%,31%,19%,5%
16988,2,0.996725208,45.51180175,30.82582848,18.84160339,4.820766378,70.02,100,1000,46%,31%,19%,5%
16989,13,0.996725024,45.50912301,30.82989994,18.84049441,4.820482637,68.18,100,1000,46%,31%,19%,5%
16990,0,0.996724832,45.51233006,30.82808546,18.83938556,4.820198929,66.42,100,1000,46%,31%,19%,5%
16991,9,0.996724646,45.51553672,30.82627119,18.83827684,4.819915254,65.93,100,1000,46%,31%,19%,5%
16992,71,0.996724499,45.51285824,30.83034191,18.83716825,4.819631613,64.39,100,1000,46%,31%,19%,5%
16993,0,0.996724306,45.51606449,30.82852772,18.83605979,4.819348005,64.39,100,1000,46%,31%,19%,5%
16994,17,0.996724125,45.51338629,30.83259782,18.83495146,4.819064431,62.29,100,1000,46%,31%,19%,5%
16995,13,0.996723941,45.5107084,30.83666745,18.83384326,4.81878089,62.5,100,1000,46%,31%,19%,5%
16996,0,0.996723749,45.51391422,30.83485321,18.83273519,4.818497382,61.28,100,1000,46%,31%,19%,5%
16997,40,0.996723582,45.51123662,30.83892223,18.83162725,4.818213908,59.84,100,1000,46%,31%,19%,5%
16998,25,0.996723406,45.50855933,30.84299076,18.83051944,4.817930466,60.21,100,1000,46%,31%,19%,5%
16999,106,0.996723281,45.50588235,30.84117647,18.83529412,4.817647059,55.97,100,1000,46%,31%,19%,5%
17000,21,0.996723102,45.50320569,30.8452444,18.83418622,4.817363684,56.01,100,1000,46%,31%,19%,5%
17001,92,0.996722968,45.50052935,30.84931185,18.83307846,4.817080343,54.82,100,1000,46%,31%,19%,5%
17002,27,0.996722793,45.49785332,30.85337882,18.83197083,4.816797036,55.31,100,1000,45%,31%,19%,5%
17003,141,0.99672269,45.49517761,30.85156434,18.8367443,4.816513761,54.9,100,1000,45%,31%,19%,5%
17004,3,0.996722499,45.49838283,30.84975007,18.83563658,4.81623052,53.76,100,1000,45%,31%,19%,5%
17005,113,0.996722379,45.4957074,30.84793602,18.84040927,4.815947313,54.36,100,1000,45%,31%,19%,5%
17006,52,0.99672222,45.49303228,30.85200212,18.83930146,4.815664138,54.36,100,1000,45%,31%,19%,5%
17007,8,0.996722032,45.49623706,30.85018815,18.83819379,4.815380997,54.46,100,1000,45%,31%,19%,5%
17008,30,0.996721859,45.49356223,30.85425363,18.83708625,4.815097889,54.72,100,1000,45%,31%,19%,5%
17009,0,0.996721667,45.49676661,30.85243974,18.83597884,4.814814815,54.48,100,1000,45%,31%,19%,5%
17010,35,0.996721497,45.49409206,30.85650461,18.83487155,4.814531774,53.7,100,1000,45%,31%,19%,5%
17011,5,0.996721308,45.49729603,30.85469081,18.8337644,4.814248766,43.88,100,1000,45%,31%,19%,5%
17012,26,0.996721133,45.49462176,30.85875507,18.83265738,4.813965791,44.49,100,1000,45%,31%,19%,5%
17013,55,0.996720975,45.49194781,30.86281886,18.83155049,4.813682849,40.71,100,1000,45%,31%,19%,5%
17014,2,0.996720784,45.49515134,30.861005,18.83044373,4.813399941,40.63,100,1000,45%,31%,19%,5%
17015,95,0.996720652,45.49247767,30.86506817,18.82933709,4.813117066,39.8,100,1000,45%,31%,19%,5%
17016,47,0.99672049,45.48980431,30.86913087,18.82823059,4.812834225,39.8,100,1000,45%,31%,19%,5%
17017,20,0.996720311,45.48713127,30.87319309,18.82712422,4.812551416,39.38,100,1000,45%,31%,19%,5%
17018,45,0.996720147,45.48445855,30.87725483,18.82601798,4.812268641,39.7,100,1000,45%,31%,19%,5%
17019,17,0.996719966,45.48178613,30.8813161,18.82491187,4.811985899,39.49,100,1000,45%,31%,19%,5%
17020,13,0.996719782,45.47911404,30.88537689,18.82380589,4.81170319,36.47,100,1000,45%,31%,19%,5%
17021,14,0.996719599,45.47644225,30.8894372,18.82270004,4.811420515,36.36,100,1000,45%,31%,19%,5%
17022,21,0.99671942,45.47377078,30.89349703,18.82159431,4.811137872,36.35,100,1000,45%,31%,19%,5%
17023,38,0.996719252,45.47109962,30.89755639,18.82048872,4.810855263,36.55,100,1000,45%,31%,19%,5%
17024,0,0.99671906,45.4743025,30.89574156,18.81938326,4.810572687,36.06,100,1000,45%,31%,19%,5%
17025,39,0.996718892,45.47163162,30.89980031,18.81827793,4.810290144,36.74,100,1000,45%,31%,19%,5%
17026,133,0.996718784,45.46896106,30.89798555,18.82304575,4.810007635,36.72,100,1000,45%,31%,19%,5%
17027,5,0.996718595,45.4721635,30.89617101,18.82194033,4.809725159,36.63,100,1000,45%,31%,19%,5%
17028,25,0.996718419,45.46949322,30.90022902,18.82083505,4.809442715,36.73,100,1000,45%,31%,19%,5%
17029,225,0.996718369,45.46682325,30.89841456,18.82560188,4.809160305,36.82,100,1000,45%,31%,19%,5%
17030,276,0.996718352,45.4641536,30.89660032,18.83036815,4.808877928,37.38,100,1000,45%,31%,19%,5%
17031,33,0.99671818,45.46148426,30.90065759,18.82926256,4.808595585,36.32,100,1000,45%,31%,19%,5%
17032,0,0.996717988,45.4646862,30.89884342,18.82815711,4.808313274,36.15,100,1000,45%,31%,19%,5%
17033,34,0.996717818,45.46201714,30.90290008,18.82705178,4.808030997,35.73,100,1000,45%,31%,19%,5%
17034,21,0.996717639,45.4593484,30.90695627,18.82594658,4.807748753,35.76,100,1000,45%,31%,19%,5%
17035,4,0.99671745,45.46254989,30.90514205,18.82484151,4.807466541,36.07,100,1000,45%,31%,19%,5%
17036,330,0.996717466,45.45988143,30.90332805,18.82960615,4.807184363,36.18,100,1000,45%,31%,19%,5%
17037,18,0.996717286,45.45721329,30.9073835,18.828501,4.806902219,35.22,100,1000,45%,31%,19%,5%
17038,1,0.996717094,45.46041434,30.90556958,18.82739597,4.806620107,34.16,100,1000,45%,31%,19%,5%
17039,6,0.996716906,45.46361502,30.90375587,18.82629108,4.806338028,34.45,100,1000,45%,31%,19%,5%
17040,5,0.996716717,45.46681533,30.90194237,18.82518632,4.806055983,34.32,100,1000,45%,31%,19%,5%
17041,5,0.996716528,45.47001526,30.90012909,18.82408168,4.80577397,34.32,100,1000,45%,31%,19%,5%
17042,64,0.996716377,45.4673473,30.90418354,18.82297718,4.805491991,34.23,100,1000,45%,31%,19%,5%
17043,0,0.996716185,45.47054682,30.90237034,18.8218728,4.805210045,34.1,100,1000,45%,31%,19%,5%
17044,21,0.996716006,45.46787914,30.90642417,18.82076855,4.804928131,34.56,100,1000,45%,31%,19%,5%
17045,31,0.996715833,45.46521178,30.91047753,18.81966444,4.804646251,34.6,100,1000,45%,31%,19%,5%
17046,48,0.996715672,45.46254473,30.91453042,18.81856045,4.804364404,34.47,100,1000,45%,31%,19%,5%
17047,44,0.996715508,45.45987799,30.91858282,18.81745659,4.80408259,34.53,100,1000,45%,31%,19%,5%
17048,5,0.996715319,45.46307701,30.91676931,18.81635287,4.803800809,34.15,100,1000,45%,31%,19%,5%
17049,40,0.996715152,45.46041056,30.92082111,18.81524927,4.803519062,33.91,100,1000,45%,31%,19%,5%
17050,30,0.996714979,45.45774441,30.92487244,18.8141458,4.803237347,32.9,100,1000,45%,31%,19%,5%
17051,49,0.996714818,45.45507858,30.92892329,18.81304246,4.802955665,33.05,100,1000,45%,31%,19%,5%
17052,15,0.996714635,45.45241307,30.93297367,18.81193925,4.802674016,32.14,100,1000,45%,31%,19%,5%
17053,7,0.996714448,45.45561159,30.93115985,18.81083617,4.802392401,32.07,100,1000,45%,31%,19%,5%
17054,102,0.99671432,45.45294635,30.92934623,18.8155966,4.802110818,31.15,100,1000,45%,31%,19%,5%
17055,0,0.996714128,45.45614447,30.92753283,18.81449343,4.801829268,31.56,100,1000,45%,31%,19%,5%
17056,14,0.996713945,45.45347951,30.93158234,18.8133904,4.801547752,30.57,100,1000,45%,31%,19%,5%
17057,26,0.99671377,45.45081487,30.93563138,18.81228749,4.801266268,30.06,100,1000,45%,31%,19%,5%
17058,0,0.996713578,45.45401254,30.93381793,18.81118471,4.800984817,30.02,100,1000,45%,31%,19%,5%
17059,0,0.996713386,45.45720985,30.93200469,18.81008206,4.8007034,29.78,100,1000,45%,31%,19%,5%
17060,21,0.996713207,45.45454545,30.93605299,18.80897954,4.800422015,30.32,100,1000,45%,31%,19%,5%
17061,61,0.996713054,45.45188137,30.94010081,18.80787715,4.800140663,30.35,100,1000,45%,31%,19%,5%
17062,11,0.996712868,45.44921761,30.94414816,18.80677489,4.799859345,30.49,100,1000,45%,31%,19%,5%
17063,3,0.996712678,45.45241444,30.94233474,18.80567276,4.799578059,30.26,100,1000,45%,31%,19%,5%
17064,0,0.996712486,45.4556109,30.94052154,18.80457076,4.799296806,30.27,100,1000,45%,31%,19%,5%
17065,0,0.996712294,45.45880698,30.93870854,18.80346889,4.799015587,30.32,100,1000,45%,31%,19%,5%
17066,0,0.996712102,45.4620027,30.93689576,18.80236714,4.7987344,29.37,100,1000,45%,31%,19%,5%
17067,32,0.996711931,45.45933911,30.94094211,18.80126553,4.798453246,28.92,100,1000,45%,31%,19%,5%
17068,0,0.996711739,45.46253442,30.93912942,18.80016404,4.798172125,28.75,100,1000,45%,31%,19%,5%
17069,0,0.996711547,45.46572935,30.93731693,18.79906268,4.797891037,28.77,100,1000,45%,31%,19%,5%
17070,0,0.996711355,45.46892391,30.93550466,18.79796146,4.797609982,28.73,100,1000,45%,31%,19%,5%
17071,0,0.996711163,45.47211809,30.9336926,18.79686036,4.79732896,28.74,100,1000,45%,31%,19%,5%
17072,38,0.996710995,45.46945469,30.93773795,18.79575939,4.79704797,28.79,100,1000,45%,31%,19%,5%
17073,9,0.996710808,45.47264847,30.93592597,18.79465855,4.796767014,28.84,100,1000,45%,31%,19%,5%
17074,77,0.996710665,45.46998536,30.93997072,18.79355783,4.796486091,28.59,100,1000,45%,31%,19%,5%
17075,2,0.996710474,45.47317873,30.93815882,18.79245725,4.7962052,29.36,100,1000,45%,31%,19%,5%
17076,8,0.996710287,45.47637173,30.93634713,18.7913568,4.795924343,28.97,100,1000,45%,31%,19%,5%
17077,13,0.996710104,45.47370887,30.94039115,18.79025647,4.795643518,27.64,100,1000,45%,31%,19%,5%
17078,10,0.996709918,45.47104631,30.94443469,18.78915627,4.795362726,28.04,100,1000,45%,31%,19%,5%
17079,56,0.996709761,45.46838407,30.94847775,18.78805621,4.795081967,27.91,100,1000,45%,31%,19%,5%
17080,18,0.996709581,45.46572215,30.95252034,18.78695627,4.794801241,25.69,100,1000,45%,31%,19%,5%
17081,0,0.996709389,45.46891465,30.95070835,18.78585646,4.794520548,23.16,100,1000,45%,31%,19%,5%
17082,0,0.996709197,45.47210677,30.94889656,18.78475678,4.794239888,22.83,100,1000,45%,31%,19%,5%
17083,74,0.996709052,45.46944509,30.95293842,18.78365722,4.79395926,22.83,100,1000,45%,31%,19%,5%
17084,37,0.996708883,45.46678373,30.95697981,18.7825578,4.793678665,22.87,100,1000,45%,31%,19%,5%
17085,11,0.996708698,45.46412267,30.96102072,18.7814585,4.793398104,22.66,100,1000,45%,31%,19%,5%
17086,6,0.99670851,45.46731433,30.95920876,18.78035934,4.793117575,22.72,100,1000,45%,31%,19%,5%
17087,57,0.996708354,45.46465356,30.96324906,18.7792603,4.792837079,19.51,100,1000,45%,31%,19%,5%
17088,31,0.996708182,45.46199309,30.9672889,18.77816139,4.792556615,19.44,100,1000,45%,31%,19%,5%
17089,0,0.99670799,45.46518432,30.96547689,18.77706261,4.792276185,19.43,100,1000,45%,31%,19%,5%
17090,0,0.996707798,45.46837517,30.96366509,18.77596396,4.791995787,19.52,100,1000,45%,31%,19%,5%
17091,0,0.996707606,45.47156564,30.9618535,18.77486543,4.791715422,19.56,100,1000,45%,31%,19%,5%
17092,58,0.996707451,45.4689054,30.96589247,18.77376704,4.79143509,19.52,100,1000,45%,31%,19%,5%
17093,46,0.996707288,45.46624547,30.96993097,18.77266877,4.791154791,19,100,1000,45%,31%,19%,5%
17094,21,0.996707109,45.46358584,30.973969,18.77157063,4.790874525,19.04,100,1000,45%,31%,19%,5%
17095,0,0.996706917,45.46677585,30.97215723,18.77047263,4.790594291,18.9,100,1000,45%,31%,19%,5%
17096,6,0.996706729,45.46996549,30.97034567,18.76937474,4.79031409,18.68,100,1000,45%,31%,19%,5%
17097,2,0.996706538,45.47315475,30.96853433,18.76827699,4.790033922,18.22,100,1000,45%,31%,19%,5%
17098,1,0.996706347,45.47634365,30.9667232,18.76717937,4.789753787,17.84,100,1000,45%,31%,19%,5%
17099,5,0.996706158,45.47953216,30.96491228,18.76608187,4.789473684,18.33,100,1000,45%,31%,19%,5%
17100,36,0.996705989,45.4768727,30.96894918,18.7649845,4.789193614,18.01,100,1000,45%,31%,19%,5%
17101,1,0.996705798,45.48006081,30.96713835,18.76388726,4.788913577,17.73,100,1000,45%,31%,19%,5%
17102,20,0.996705618,45.47740163,30.97117465,18.76279015,4.788633573,17.27,100,1000,45%,31%,19%,5%
17103,49,0.996705457,45.47474275,30.97521048,18.76169317,4.788353601,17.14,100,1000,45%,31%,19%,5%
17104,44,0.996705293,45.47208419,30.97924583,18.76059632,4.788073663,17.07,100,1000,45%,31%,19%,5%
17105,14,0.99670511,45.46942593,30.98328072,18.75949959,4.787793757,16.29,100,1000,45%,31%,19%,5%
17106,1,0.996704919,45.47261355,30.98146957,18.75840299,4.787513883,16.5,100,1000,45%,31%,19%,5%
17107,4,0.996704729,45.47580079,30.97965864,18.75730652,4.787234043,16.47,100,1000,45%,31%,19%,5%
17108,6,0.996704541,45.47898767,30.97784792,18.75621018,4.786954235,16.41,100,1000,45%,31%,19%,5%
17109,54,0.996704384,45.47632963,30.98188194,18.75511397,4.786674459,16.64,100,1000,45%,31%,19%,5%
17110,38,0.996704216,45.47367191,30.98591549,18.75401788,4.786394717,16.65,100,1000,45%,31%,19%,5%
17111,19,0.996704036,45.47101449,30.98994857,18.75292193,4.786115007,16.44,100,1000,45%,31%,19%,5%
17112,3,0.996703846,45.4742009,30.98813767,18.7518261,4.78583533,15.89,100,1000,45%,31%,19%,5%
17113,56,0.996703689,45.47154377,30.99217015,18.7507304,4.785555685,15.83,100,1000,45%,31%,19%,5%
17114,7,0.996703502,45.47472977,30.99035933,18.74963482,4.785276074,15.81,100,1000,45%,31%,19%,5%
17115,0,0.99670331,45.4779154,30.98854873,18.74853938,4.784996495,15.97,100,1000,45%,31%,19%,5%
17116,2,0.996703119,45.48110066,30.98673833,18.74744406,4.784716948,16,100,1000,45%,31%,19%,5%
17117,3,0.996702929,45.48428555,30.98492815,18.74634887,4.784437434,16.07,100,1000,45%,31%,19%,5%
17118,47,0.996702767,45.4816286,30.98895964,18.74525381,4.784157953,16.07,100,1000,45%,31%,19%,5%
17119,13,0.996702583,45.47897196,30.99299065,18.74415888,4.783878505,16.08,100,1000,45%,31%,19%,5%
17120,14,0.9967024,45.47631564,30.9970212,18.74306407,4.783599089,16.16,100,1000,45%,31%,19%,5%
17121,19,0.99670222,45.47365962,31.00105128,18.7419694,4.783319706,16.25,100,1000,45%,31%,19%,5%
17122,26,0.996702045,45.47100391,31.00508089,18.74087485,4.783040355,16.58,100,1000,45%,31%,19%,5%
17123,13,0.996701861,45.46834852,31.00911002,18.73978043,4.782761037,16.51,100,1000,45%,31%,19%,5%
17124,77,0.996701718,45.46569343,31.01313869,18.73868613,4.782481752,16.47,100,1000,45%,31%,19%,5%
17125,0,0.996701526,45.46887773,31.01132781,18.73759197,4.782202499,16.05,100,1000,45%,31%,19%,5%
17126,0,0.996701334,45.47206166,31.00951714,18.73649793,4.781923279,16.63,100,1000,45%,31%,19%,5%
17127,45,0.996701171,45.46940682,31.01354507,18.73540402,4.781644092,19.79,100,1000,45%,31%,19%,5%
17128,12,0.996700986,45.46675229,31.01757254,18.73431023,4.781364937,19.66,100,1000,45%,31%,19%,5%
17129,3,0.996700796,45.46993579,31.01576182,18.73321658,4.781085814,19.78,100,1000,45%,31%,19%,5%
17130,23,0.996700619,45.46728154,31.01978869,18.73212305,4.780806725,19.57,100,1000,45%,31%,19%,5%
17131,0,0.996700427,45.47046463,31.01797805,18.73102965,4.780527668,19.48,100,1000,45%,31%,19%,5%
17132,0,0.996700235,45.47364735,31.01616763,18.72993638,4.780248643,20.05,100,1000,45%,31%,19%,5%
17133,38,0.996700067,45.47099335,31.02019377,18.72884324,4.779969651,20.3,100,1000,45%,31%,19%,5%
17134,0,0.996699875,45.47417566,31.01838343,18.72775022,4.779690692,19.72,100,1000,45%,31%,19%,5%
17135,10,0.99669969,45.47152194,31.02240896,18.72665733,4.779411765,19.35,100,1000,45%,31%,19%,5%
17136,9,0.996699503,45.47470386,31.0205987,18.72556457,4.77913287,20.14,100,1000,45%,31%,19%,5%
17137,11,0.996699318,45.47205041,31.02462364,18.72447193,4.778854009,20.27,100,1000,45%,31%,19%,5%
17138,0,0.996699127,45.47523193,31.02281347,18.72337943,4.778575179,19.7,100,1000,45%,31%,19%,5%
17139,15,0.996698944,45.47257876,31.02683781,18.72228705,4.778296383,20.54,100,1000,45%,31%,19%,5%
17140,9,0.996698758,45.47575987,31.02502771,18.7211948,4.778017619,20.75,100,1000,45%,31%,19%,5%
17141,1,0.996698567,45.47894061,31.02321783,18.72010267,4.777738887,20.82,100,1000,45%,31%,19%,5%
17142,12,0.996698382,45.4762877,31.02724144,18.71901067,4.777460188,20.82,100,1000,45%,31%,19%,5%
17143,4,0.996698193,45.47946804,31.02543164,18.71791881,4.777181521,20.58,100,1000,45%,31%,19%,5%
17144,7,0.996698005,45.482648,31.02362205,18.71682706,4.776902887,20.5,100,1000,45%,31%,19%,5%
17145,9,0.996697819,45.4858276,31.02181267,18.71573545,4.776624286,20.29,100,1000,45%,31%,19%,5%
17146,2,0.996697628,45.48900682,31.0200035,18.71464396,4.776345716,20.3,100,1000,45%,31%,19%,5%
17147,6,0.99669744,45.49218568,31.01819454,18.7135526,4.77606718,20.83,100,1000,45%,31%,19%,5%
17148,54,0.996697283,45.48953292,31.02221704,18.71246137,4.775788676,20.89,100,1000,45%,31%,19%,5%
17149,8,0.996697096,45.49271137,31.02040816,18.71137026,4.775510204,20.88,100,1000,45%,31%,19%,5%
17150,2,0.996696905,45.49588945,31.0185995,18.71027928,4.775231765,21.09,100,1000,45%,31%,19%,5%
17151,3,0.996696715,45.49906716,31.01679104,18.70918843,4.774953358,20.73,100,1000,45%,31%,19%,5%
17152,2,0.996696524,45.50224451,31.0149828,18.70809771,4.774674984,20.73,100,1000,46%,31%,19%,5%
17153,0,0.996696332,45.50542148,31.01317477,18.70700711,4.774396642,21.46,100,1000,46%,31%,19%,5%
17154,24,0.996696156,45.50276887,31.01719615,18.70591664,4.774118333,21.27,100,1000,46%,31%,19%,5%
17155,21,0.996695977,45.50011658,31.02121707,18.7048263,4.773840056,20.85,100,1000,46%,31%,19%,5%
17156,11,0.996695792,45.49746459,31.02523751,18.70373608,4.773561812,20.92,100,1000,45%,31%,19%,5%
17157,20,0.996695613,45.49481292,31.02925749,18.702646,4.773283599,20.91,100,1000,45%,31%,19%,5%
17158,23,0.996695436,45.49216155,31.033277,18.70155603,4.77300542,21.39,100,1000,45%,31%,19%,5%
17159,1,0.996695244,45.495338,31.03146853,18.7004662,4.772727273,21.55,100,1000,45%,31%,19%,5%
17160,0,0.996695052,45.49851407,31.02966028,18.69937649,4.772449158,21.01,100,1000,45%,31%,19%,5%
17161,6,0.996694864,45.50168978,31.02785223,18.69828691,4.772171076,20.63,100,1000,46%,31%,19%,5%
17162,5,0.996694675,45.50486512,31.0260444,18.69719746,4.771893026,20.44,100,1000,46%,31%,19%,5%
17163,1,0.996694484,45.50804008,31.02423677,18.69610813,4.771615008,20.73,100,1000,46%,31%,19%,5%
17164,16,0.996694302,45.50538887,31.02825517,18.69501893,4.771337023,20.27,100,1000,46%,31%,19%,5%
